,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Target
2017-03-09,182.5734512759686,181.16297155739406,178.21277002514287,168.08194288199084,164.90231432359198,0
2017-03-10,184.64305760813443,183.31880998073308,180.28395262948,170.02047121506962,166.98074678012998,0
2017-03-13,186.8106971043378,185.58050897486606,182.4533619541198,172.0321167256448,169.16515219962068,0
2017-03-14,189.10345100805588,187.98298097311485,184.72921044520785,174.1848756118842,171.46477964031658,0
2017-03-15,191.4637561404058,190.440448330269,187.07383508060786,176.37588249946398,173.81174330834278,0
2017-03-16,193.859925823954,192.9245936818572,189.42794410668782,178.57641207306872,176.17931551033593,0
2017-03-17,196.5821277552295,195.5877182286668,191.92065737806274,181.1288167802745,178.57688365484864,0
2017-03-20,198.97682513524524,198.06352375706297,194.28890047277838,183.3771330106661,180.90816118326907,0
2017-03-21,201.3519836226811,200.51275437676549,196.61032706799472,185.59257165424248,183.1964634452531,0
2017-03-22,203.71313599917892,202.9426344358494,198.91112667473178,187.80950191845213,185.60978474758386,0
2017-03-23,206.0463048298113,205.34521546707737,201.18222157150552,189.98649390342908,187.7990221059006,0
2017-03-24,208.35694170671823,207.72084199784317,203.42585988252884,192.15195919574575,189.94840103969022,0
2017-03-27,210.67220132624703,210.09081848204204,205.6662611776567,194.32851915915455,192.08142235566194,0
2017-03-28,212.97675379883617,212.44669345635396,207.9015772417537,196.4920832446588,194.19988682894578,0
2017-03-29,215.29991806742035,214.8308341441985,210.1574835892924,198.71178598993973,196.36714365456004,0
2017-03-30,217.65955233831122,217.2616212745401,212.45116061074273,200.9085878020592,198.5692578532555,0
2017-03-31,220.06713195713667,219.75836719418683,214.79432151668104,203.1534838499584,200.8395092534728,0
2017-04-03,222.53147800323018,222.3392261314134,217.20506992543474,205.44456052904684,203.19665879774092,0
2017-04-04,225.02715651076306,224.93395066948892,219.67779368493052,207.76803193300407,205.62037802805753,0
2017-04-05,227.54254242127422,227.5623550041106,222.1911787533902,210.12634272369564,208.11565931033869,1
2017-04-06,230.25081611753916,230.39227095008007,224.99034505790675,213.0293546016389,210.76730148988543,1
2017-04-07,232.87591313208358,233.137538766576,227.62112726442086,215.4564181252809,213.41238580614967,1
2017-04-10,235.52488415299067,235.9189141870693,230.29251925899848,215.25100282351994,216.0710937862305,1
2017-04-11,238.2805797338622,238.92619394773607,232.88004612530108,217.60094999495556,218.68183718615998,0
2017-04-12,240.61550731673574,241.3878240824668,235.18945128921516,219.71298575213066,221.08995918588664,1
2017-04-13,242.8688282519953,243.74257141912804,237.25593687699273,221.41498966230486,223.379908172633,1
2017-04-14,245.00424226241287,245.99421044063345,239.3415209971281,223.32200983138196,225.51388182381632,1
2017-04-17,246.919111253046,247.958267177352,241.17914291960938,225.11552944040037,227.43410473573294,1
2017-04-18,248.74688729544468,249.84645973983498,242.83308937455647,226.73631312013532,229.11106735798788,1
2017-04-19,250.18424429028184,251.22570064673408,244.1226648416432,228.05620782516053,230.4866656116584,1
2017-04-20,251.42959053851723,252.50124289068498,245.27956827632602,229.25397593405603,231.61512880946543,1
2017-04-21,252.46250821291113,253.53867953236326,246.21175734714976,230.31595862005477,232.4892761673939,1
2017-04-24,253.22591474906534,254.2185311755631,246.8323164002134,230.7889556863746,233.00303069368357,1
2017-04-25,253.8330061422642,254.78516370149813,247.32999086174505,231.53292832192443,233.46212183178233,1
2017-04-26,254.2871932066769,255.21110215853847,247.68114311972798,232.0235295318696,233.7505586635029,1
2017-04-27,254.6117644648354,255.4436602041306,247.89707235051677,232.42811942231194,233.88622132074084,1
2017-04-28,254.81800345120843,255.49998459972875,247.99757025087303,232.69324759786412,233.8974620437599,1
2017-05-01,255.0484913259089,255.6598271348565,248.07883662417387,232.98411807932996,234.01489689817967,1
2017-05-02,255.21993159545468,255.7337907724382,248.18247013514508,233.2321511114596,234.08400739723595,1
2017-05-03,256.49368418580826,255.86856655433516,248.3332916787769,233.615298566641,234.24189417437807,1
2017-05-04,256.74147772065555,256.1009646134849,248.48505120031206,233.9170139425989,234.44251866566904,1
2017-05-05,256.931147919303,256.2729308473653,248.6577424608817,234.21338767176007,234.67828381737047,1
2017-05-08,257.14884357364,256.4822132901616,248.84666751695968,234.48049956539404,234.93812248131655,1
2017-05-09,257.3253600236487,256.7189147423923,248.99653135773704,234.7341116662509,235.1988371242249,1
2017-05-10,257.4905747460892,256.8804519766442,249.2451311094717,235.4204464556413,235.46225668310865,1
2017-05-11,257.57923321609707,256.97512854816273,249.31906668427376,235.56307174032668,235.6377058468031,1
2017-05-12,257.59793070608225,256.98629439270155,249.2445453558494,235.60346542026485,235.74293830596312,1
2017-05-15,257.51002331790806,256.82064236093845,249.0885936940413,235.5431879456344,235.69228381807855,1
2017-05-16,257.36129265411597,256.62636852560996,248.8778646257399,235.41812678096113,235.54115445225423,1
2017-05-17,257.1069841425733,256.40874637404403,248.498675418766,235.23513683547304,235.28647563873344,1
2017-05-18,256.76317169806197,256.0111905249301,248.06907119634246,235.00538176081363,234.88773700210928,1
2017-05-19,256.2762610350925,255.32262107364681,247.39770036940035,234.62251921702895,234.32595215398945,1
2017-05-22,255.75714778206665,254.7662826356833,246.83601705432773,234.291620012368,233.7106235835233,1
2017-05-23,255.20652969564313,254.09715028075092,246.20159684357859,233.81541766964585,232.9818444541271,0
2017-05-24,254.56981920834446,253.3780902156679,245.48947027336828,233.31449240229506,232.22455867921815,0
2017-05-25,253.9651223618351,252.68392666637874,244.81628418337337,232.8329741466985,231.49278489695013,0
2017-05-26,253.44109250207873,252.07075494578882,244.23808316321484,232.429543130061,230.85405655524167,0
2017-05-29,253.0340140386962,251.62037640040947,243.787277371265,232.13825399130536,230.3444947552797,0
2017-05-30,252.76971437050366,251.30641907216358,243.48463191101962,231.92157758292345,229.98733339035135,0
2017-05-31,252.63765469345404,251.1553475853189,243.30844337181463,231.8011734451354,229.81502486294318,0
2017-06-01,252.65786909584156,251.16889058351782,243.32020054530855,231.76992525630905,229.82054235193897,0
2017-06-02,252.86127706205278,251.38312739514026,243.52784252187627,231.953176094379,230.03741213036992,0
2017-06-05,253.2142756385774,251.77691125946825,243.89838937100055,232.22916007424374,230.43642941742667,0
2017-06-06,253.7080476281284,252.3148371222051,244.41912822487186,232.62465143970687,230.99371490745727,1
2017-06-07,254.41940296076388,253.17924608994497,245.21736323933254,233.21159063819098,231.7819543397857,1
2017-06-08,255.25036271733893,254.2632971365974,246.08775185403366,233.81113887257467,232.63813059254502,1
2017-06-09,256.03819420489054,255.13259233708334,246.95756846500845,234.4057280549193,233.49282790933924,1
2017-06-12,256.85043343507255,256.0093690688967,247.77734066105302,234.98162708453174,234.35719281797057,1
2017-06-13,257.67077963679856,256.8996553128488,248.6239246421785,235.77101937347416,235.21715225137498,0
2017-06-14,258.29600881282033,257.6029618199521,249.29230727686797,236.22345837863114,235.86743493006063,0
2017-06-15,258.8534773043484,258.21812455540504,249.88268821122418,236.6071860802989,236.4044199332805,0
2017-06-16,259.30122912812527,258.70285273903943,250.34771605478713,236.89191804518498,236.80111171967263,0
2017-06-19,259.65667531991875,259.0837126825726,250.71487318199223,237.11889846999537,237.0708831458475,0
2017-06-20,259.9074121909127,259.3652197962576,250.9802414638673,237.21525905922923,237.21282169266607,0
2017-06-21,260.099385511962,259.59065925046076,251.16671582069347,237.2806400334823,237.25517100285128,0
2017-06-22,260.19339954741764,259.6917742876466,251.28149299817406,237.27364807840024,237.19847789332263,0
2017-06-23,260.2420412822733,259.74943379800794,251.34743207898563,237.23644567099095,237.0925934630135,0
2017-06-26,260.25299031383923,259.75987400959997,251.35968771018392,237.1339194286329,236.94884838605518,0
2017-06-27,260.264575645625,261.17999261246774,251.41262307211795,237.1183576038459,236.82996869686792,0
2017-06-28,260.2841116396554,261.2522069550927,251.46282705803551,236.99413448051243,236.72389579177567,0
2017-06-29,260.2949594563632,261.29171227424996,251.50642038539064,237.74124024391648,236.66043935891975,0
2017-06-30,260.2659122191114,261.3002119962769,251.5363257788473,237.57715827692513,236.61384525622898,0
2017-07-03,260.242868795561,261.3409007388066,251.5836039752445,237.40450787831202,236.61746875381473,0
2017-07-04,260.20292672824826,261.35757099431345,251.61403904801494,237.19111128932707,236.62816643385685,0
2017-07-05,260.10128280564584,261.31869394895625,251.60898317853028,236.964950584189,236.60541462608643,0
2017-07-06,259.9035327827356,261.174884363486,251.52680364032852,236.6186070778856,236.5210889192064,0
2017-07-07,259.60977604674684,260.94846087178905,251.346634376418,236.20310985257035,236.34982213537972,0
2017-07-10,259.14932966440716,260.5334353955727,251.00520825100912,235.6421116963529,236.01318010795117,0
2017-07-11,258.5111494307173,259.93052991384775,250.46937765372738,243.21829524408568,235.48781475428865,0
2017-07-12,257.6622878973918,259.0812174988963,249.7068973472381,242.310397078053,234.74014991886065,0
2017-07-13,256.57515859228175,257.95991718711053,248.6934439310549,241.17800347684403,233.7266154001299,0
2017-07-14,255.24809344904577,256.5999126975596,247.44863353685497,239.84636038429522,232.43838964341253,0
2017-07-17,253.70781169433982,255.0205799527871,245.96668161327625,238.30993214870645,230.88586909340464,0
2017-07-18,251.90991118865833,253.16376707385905,244.21036114673328,236.5585660590982,229.06784730472256,0
2017-07-19,249.88979539852176,251.02301509757976,242.2317987771829,234.62557671770372,227.00348661504103,0
2017-07-20,247.70492894052575,248.75543220931706,240.09701080838303,232.57680067188414,224.75246829053353,0
2017-07-21,245.35446593018003,246.2444750598305,237.74637477377576,230.36457405906265,222.33905550401514,0
2017-07-24,242.88622542549058,243.62640336102436,235.29808667186495,227.99697601709684,219.79794709790897,0
2017-07-25,240.35896995536189,240.95389719409997,232.78026172472423,225.60545618538964,217.2187324712042,0
2017-07-26,237.78669620629276,238.2508628538696,230.22800068616007,225.91433523362267,214.62732768321092,0
2017-07-27,235.20635962271413,235.5260289276643,227.6840267027575,223.44589905800808,212.05926855704416,0
2017-07-28,232.6604300090931,232.85235591095943,225.1630228197485,215.61937932312406,209.54220717211518,0
2017-07-31,230.13703535570644,230.22800308051794,222.6960515681522,213.2796373263762,207.1056611432647,0
2017-08-01,227.67694692156576,227.68088471258756,220.33928426889017,211.22410949178249,204.75650292017505,1
2017-08-02,225.3998726086754,225.26059931636377,218.08279048455938,209.07138521564107,202.56331643426603,1
2017-08-03,223.07219414616029,222.8479080917524,215.82190268979224,206.80138307782795,201.23648999434027,1
2017-08-04,220.81029524985257,220.5539888505136,213.65905318306838,204.64126526432187,199.12081865697397,1
2017-08-07,218.54314801004563,218.18129542966798,211.48714203786759,202.52707134187156,197.03007252347584,1
2017-08-08,216.374430632765,215.9440891781109,209.48354306875973,200.48759953503992,194.96040852523186,1
2017-08-09,214.18278172466665,213.69307488965327,207.35203793234626,198.4002844491944,192.87107439549158,1
2017-08-10,211.90520597955046,211.30959224875653,205.16564295923322,196.26030886160692,190.72216802570512,1
2017-08-11,209.57528384922455,208.8985944146938,202.85448544451407,193.99819937049955,188.51496656017116,1
2017-08-14,207.23941286720904,206.46126295989728,200.56102647280633,191.70442028196052,186.2508688567511,1
2017-08-15,204.87974256757394,204.01257560708777,198.22924397845972,189.48647672685584,183.9501480989234,1
2017-08-16,202.56807781392334,201.61788760798336,195.94279372436262,187.3117180201117,181.63509404091172,1
2017-08-17,200.16281928737456,199.1070006307304,193.5696645286713,185.04924736399596,179.28112626052365,1
2017-08-18,197.87245233913293,196.73290632744357,191.2890678169503,182.8760572449777,176.96706362352154,1
2017-08-21,195.62516723459748,194.33767344732144,189.08221757386022,180.78577191303077,174.6889813032026,1
2017-08-22,193.49080981676852,192.14140940738392,187.02116299481898,178.79791073241665,172.52207756639933,1
2017-08-23,191.46819421411087,190.0235458090968,184.99847408518107,176.87514103385666,170.46978037551946,1
2017-08-24,189.61608481131316,188.17311785480786,183.1864116796965,175.18373484437166,168.57171887176509,1
2017-08-25,187.9085679282349,186.39628917964868,181.4677925494647,173.49111131618463,166.8276425639637,1
2017-08-28,186.38042232010855,184.82088284128852,179.95065866680895,172.02200822861172,165.28554961025236,0
2017-08-29,184.87779290834968,183.27586647042452,178.51085837291788,170.53903908118434,163.8470184785875,0
2017-08-30,183.53670988159308,181.92046458071036,176.35797126549016,169.18734646724408,162.59944693807927,0
2017-08-31,182.36464413067793,180.75446456951215,175.27656665188388,167.99017944328466,161.52521645697615,0
2017-09-01,181.34708265858387,179.74197183213624,174.34448412511512,166.93745754224534,160.6099566611694,0
2017-09-04,180.43392163875686,178.85086515774483,173.48834716898355,165.88576106578964,159.8057283662016,0
2017-09-05,179.6220803684607,178.0742816547229,172.77405668663624,165.0071169270279,159.11505408594618,1
2017-09-06,178.94829259539503,177.4460396654195,172.2015912502626,164.2838468009727,158.55134545401208,1
2017-09-07,178.3771373398136,176.8936655220046,171.7077663972296,163.57519085697925,158.01225876172654,1
2017-09-08,177.78187590776702,176.3493373101892,171.21581346589662,162.3267036601166,157.4869848492901,1
2017-09-11,177.29971807099048,175.99736141765163,170.77475191039454,161.70671603260107,156.96713962038388,1
2017-09-12,176.70224097358474,175.4322097526651,170.24081064215767,161.05845329324887,156.39959807054464,1
2017-09-13,176.088923826076,174.83913831403757,169.71224078490025,160.41244423429723,155.7870320199154,1
2017-09-14,175.44094403275164,174.18186711181673,169.10883541477816,159.63795537532897,155.10977776084488,1
2017-09-15,174.83925635123032,173.58109429757025,168.48597527249404,158.87800969722008,154.41281587746687,1
2017-09-18,174.2004620693382,172.93717983718884,167.89873015894528,158.18971744654255,153.68957789502852,1
2017-09-19,173.5092059547225,172.24271413559026,167.27529048163876,157.4194197805432,152.9349187975609,1
2017-09-20,172.8446186074899,171.53661194065663,166.61517409103087,156.70155839339412,152.20563005478073,1
2017-09-21,172.22149157509392,170.96852772102758,166.06666373722604,156.02974075742603,151.5053356673919,1
2017-09-22,171.6472848688316,170.37036062501647,165.51829400678795,155.41184457584018,150.86097603395646,1
2017-09-25,171.11364922787985,169.82205418377063,165.03291294238548,154.80782196547378,150.2824075144277,1
2017-09-26,170.61723488296371,169.3786429748552,164.77609213797956,154.21456846512163,149.76796813707094,0
2017-09-27,170.10466159790315,168.88694168915802,164.32119645422955,153.63283713067517,149.26796143779865,0
2017-09-28,169.64229286234035,168.44621192940096,163.91379302828994,153.08461474777047,148.8376045909916,0
2017-09-29,169.2156530872374,168.06759633811694,163.56005802195295,152.59106496833283,148.46227778194518,0
2017-10-02,168.79101964588207,167.6864234093022,163.2101321468743,152.10093134218167,148.12010521517968,0
2017-10-03,168.37109252409516,167.3142836419287,162.8804539711284,151.60982861380847,147.78499352591214,0
2017-10-04,167.90908559545585,166.88874952405322,162.50147478289827,151.08362624842255,147.42186288683712,0
2017-10-05,167.4134893299118,166.42921474032883,162.07835684093345,150.54003139147113,147.01752822229315,0
2017-10-06,166.8431988320086,165.89337310363703,161.59969316245895,149.9894573838744,146.54414514295098,0
2017-10-09,166.1748083226553,165.24869251437278,160.99796456065053,149.28844525197132,145.95645586418507,0
2017-10-10,165.41734495512472,164.49952663564954,160.28702465359356,148.5318622480629,145.26360803235215,0
2017-10-11,164.53442214070185,163.57878651886716,159.44583599466773,147.6729519294386,144.43607345370114,0
2017-10-12,163.56946959173396,162.57442008701364,158.4930836779185,146.74330582205613,143.49171382500694,0
2017-10-13,162.48764849900502,161.46326571764808,157.43746984527803,145.7348081650184,142.4267098160922,0
2017-10-16,161.3070642981367,160.2350300223345,156.24392427894293,144.63538453391408,141.25495737648083,0
2017-10-17,160.0473426346687,158.91576892761123,154.98914717328694,143.49887553492482,140.0019534982153,0
2017-10-18,158.73158550581576,157.52255310310534,153.6755740586776,142.30328710058353,138.6832573917611,0
2017-10-19,157.3865586320671,156.1077097611325,152.31736634356432,141.09863673726625,137.09725684822888,0
2017-10-20,156.03827938222994,154.7093817115708,150.95916239125245,139.87485741076918,135.7618724033449,0
2017-10-23,154.69417016753022,153.3029963799659,149.6281710020522,138.67495884230007,134.4487799315666,0
2017-10-24,153.39036218970358,151.93798395653596,149.64331919439084,137.52201915038071,133.18566057300058,0
2017-10-25,152.1420249526622,150.62969335611962,148.11284673163217,136.40730807056914,131.99253090836442,0
2017-10-26,150.94160662366974,149.3735041905665,146.91876568257092,135.32399778541523,130.86924145251436,0
2017-10-27,149.80312225339355,148.1929268465069,145.7937907030471,134.3131098224837,129.83209747946714,0
2017-10-30,148.7343908112096,147.1045303883695,144.74075525573642,133.36637008212097,128.87802060444758,0
2017-10-31,147.72126605513054,146.06302217816238,143.74608928179296,132.45746903786215,127.98867898184866,0
2017-11-01,146.75726046563972,145.0783640669627,142.80525438412778,131.5953076821862,127.15965515062359,0
2017-11-02,145.83555697259897,144.14055850164544,141.90828774317305,130.76758439150657,126.37352564026523,0
2017-11-03,144.95704682179704,143.2622652732758,141.0755091360026,129.99356420124676,125.61677682732973,0
2017-11-06,144.08360811951482,142.36848529839136,140.21928591287195,129.20766643956637,124.86246727509373,0
2017-11-07,143.224811664728,141.47324414531295,139.36717102797772,128.45483417059774,124.11252556698756,0
2017-11-08,142.36906792477507,140.58593829904302,138.52268066829677,127.7031698607153,123.34742622902226,0
2017-11-09,141.51941817139343,139.70132798756364,137.67070039207843,126.95609863860552,122.57066586112812,0
2017-11-10,140.67795255707168,138.8174767917138,136.82639046799684,126.22262769725252,121.78003610883661,0
2017-11-13,139.8627469495169,137.9580541399061,135.99040401639456,125.5162927763551,120.99017828863248,0
2017-11-14,139.0748033541592,137.1215881571336,135.18256066140938,124.8532001437226,122.03951004364116,0
2017-11-15,138.33097687579152,136.3206205363209,134.40936605566407,124.21476839928675,121.27562747533499,0
2017-11-16,137.64937808296298,135.5891956124703,133.70259211765392,123.6458671696033,120.56984053508116,0
2017-11-17,137.0584609393837,134.95122532838346,133.0795903583682,123.14152174507915,119.93546333462695,0
2017-11-20,136.55541851717865,134.4150879501389,132.5543694569852,122.72210366994936,119.39771835094379,0
2017-11-21,136.16719428804998,133.99308779921287,132.1620834092809,122.39927260529346,118.97608700362592,0
2017-11-22,135.9061873994113,133.71417774878321,131.87904235781738,122.16696164446164,118.68367175742466,0
2017-11-23,135.78815579613718,133.58739816336208,131.75128702614433,122.06785344767927,118.5443501268924,0
2017-11-24,135.80601544034718,133.6012759966423,131.76554046239974,122.06960237068138,118.55128191251423,1
2017-11-27,136.02741754167425,133.86631218572177,131.9934556933905,122.19535851780488,118.75008522623598,1
2017-11-28,136.40976971026447,134.28482704354312,132.40476569198904,122.74539545882095,119.12439232423876,1
2017-11-29,136.89564873213834,134.81321517109296,132.90589170923738,123.12827999995943,119.59822194933274,1
2017-11-30,137.50479405699406,135.48300008662497,133.52486974419259,123.6388065409443,120.21236247467417,1
2017-12-01,138.2096761515546,136.21708203748722,134.26515162997507,124.228102260865,120.91196876894512,1
2017-12-04,139.0095215720213,137.07529253652805,135.07557384403924,124.9089540233312,121.69318533017265,1
2017-12-05,139.91447212025943,138.01455273397315,135.9515689803947,125.71442477973447,122.53491133630499,1
2017-12-06,140.88851523398034,138.9756818670091,136.86369696993123,126.57902243360483,123.41127228615159,1
2017-12-07,141.8255804434247,139.96890970170847,137.81498669623141,127.37852313593754,124.28588885019958,1
2017-12-08,142.78754902609532,141.0106107803684,138.79764656696747,128.20757051357467,125.1593981937597,1
2017-12-11,143.73748614317242,141.98650852369013,139.72564176022183,129.02369994840376,126.0254306861906,1
2017-12-12,144.71915300736077,143.0149704934981,140.68474473449928,129.9507862617844,126.89002616917912,1
2017-12-13,143.9115439004379,144.01215389651873,141.62012593853666,130.7450295641091,127.72395248332309,1
2017-12-14,145.01295496483777,145.1318445218976,142.60189644599802,131.68757768794583,128.5861619517536,1
2017-12-15,146.11564255320218,146.19167770942946,143.62598019867937,132.6174535435705,129.44840233022768,1
2017-12-18,147.20748366441282,147.37938386692596,144.65644525336182,133.55394192267448,130.33898367832043,1
2017-12-19,147.35799882873286,148.49461844874943,145.70804931743214,134.64680552038436,131.28025891748624,1
2017-12-20,148.54341883983219,149.70223963296647,146.8081783584135,135.6549730551514,132.26778359510297,1
2017-12-21,149.73944729521486,150.9461935758563,147.9705980959122,136.74386909235258,133.3330418857685,1
2017-12-22,150.96926984922078,152.25206861633342,149.19767164992737,137.81512260487128,134.4672186711927,1
2017-12-25,152.26582147278117,153.60333385112546,150.51743499451996,139.02976029784227,135.68796152266916,1
2017-12-26,153.62973391537932,155.05035562398416,151.9046615125996,140.27730524328302,136.9891347313979,1
2017-12-27,155.01980213976898,156.47786246019146,153.2356204905868,141.51064174260168,138.3584892218818,1
2017-12-28,156.45975456887226,158.01059957637557,154.70514315733575,142.8651377739116,139.79079723730757,1
2017-12-29,157.9362713722094,159.58137208207552,156.20637166845407,144.17785424040525,141.24714557731824,1
2018-01-01,159.3840062560296,161.13076754384974,157.63034423066262,145.46813023574842,142.69905846483974,1
2018-01-02,160.86338649384965,162.6843596356634,159.09180757498928,146.77755863485618,144.13328688473345,1
2018-01-03,162.2466763960935,164.16551408752852,160.49990625445358,148.0100709553522,145.49379575755404,1
2018-01-04,163.5334583602915,165.50733510961794,161.79997979162226,149.2190192015983,146.77442455638706,1
2018-01-05,164.78456408874212,166.82429180843303,163.02733826643657,150.3490854035032,147.96133645345054,1
2018-01-08,165.88417291666008,167.9955122457404,164.1486974812285,154.78508169676692,149.01848320272688,1
2018-01-09,169.1483257768161,169.05109557933977,165.14418867759503,155.7808911475655,149.9511152673939,1
2018-01-10,170.05914152329814,169.96446668850115,165.99759852057755,156.69498235454606,150.74700063817514,1
2018-01-11,170.84888975903493,170.74451520883446,166.7199877849784,157.50605895047295,151.42362401588812,1
2018-01-12,171.57946236008954,171.469878184122,167.38894194158968,158.27746612415524,152.01479790490896,1
2018-01-15,172.1624515799433,172.00126872520508,167.86515505553393,158.70339475081744,152.46829532007365,1
2018-01-16,172.7391726149079,172.53624542147986,168.34058582503712,159.10934507024274,152.86709626339822,1
2018-01-17,173.32939146059093,173.10579253372376,168.83079924278402,159.78750253741782,153.31059326672127,1
2018-01-18,173.87022211231,173.60285119446436,169.27743658245947,160.38763365698773,153.747162701598,1
2018-01-19,174.43008353420285,174.07212130863442,169.73613766595662,160.95544235483703,154.18961068841958,1
2018-01-22,175.02699713470588,174.64592519521437,170.23935599467112,161.59127864971305,154.71714725391925,1
2018-01-23,175.66900701513424,175.26122988956573,170.8334602747767,162.30179127251282,155.3144130701046,1
2018-01-24,176.3705376867732,175.95237024622506,171.46500782304,163.05606655911294,155.9968563188117,1
2018-01-25,177.1141281008868,176.7158067480303,172.18530513080907,163.8267110356867,156.7373167029527,1
2018-01-26,178.00015885251767,177.58784127323867,172.95749692390962,164.86481733179548,157.57027905241245,1
2018-01-29,178.84100045254658,178.4292755765027,173.75700414845002,165.77619237361935,158.4477713248241,1
2018-01-30,179.76374886911844,179.35410225475232,174.61808427381533,166.6627017776,159.3326811718257,1
2018-01-31,180.6531371542218,180.2550034161285,175.44467673375397,167.58234012179625,160.24264346645708,1
2018-02-01,181.62642560139412,181.33618596127036,176.32697705806893,168.59982029419288,161.1728188179056,1
2018-02-02,182.47975405760894,182.18511276024358,177.066412009041,169.44464454358646,162.04418789716198,1
2018-02-05,183.3318430382979,183.01719677525602,177.8526416852248,170.36071441127694,162.88356052176692,1
2018-02-06,184.36914544850137,184.0307899889892,178.6527982666837,171.5090879201505,163.73064681129685,1
2018-02-07,185.24833387227744,184.90705528599165,179.39915193505834,172.4245479195316,164.50470481084798,1
2018-02-08,186.08469430552952,185.69744966599546,180.13791024711094,173.35093984488972,165.23490975488718,1
2018-02-09,186.9339509385502,186.51551389202902,180.8809513683359,174.34444471832066,165.95023075114187,1
2018-02-12,187.7795643797151,187.28449568263665,181.57761942593947,175.27320301331952,166.6645561057305,1
2018-02-13,188.6577346111378,188.06312599398703,182.3449194089557,176.24494010936476,167.41101174632357,1
2018-02-14,189.64640822994286,188.98773473978,183.2290686481225,177.32553074631738,168.2320497395561,1
2018-02-15,190.73107588833176,190.03154769975,184.14127551702327,178.44523729614917,169.16007379795747,1
2018-02-16,191.95673626108834,191.25405162892852,185.24815098876797,179.68064707208654,170.22366068480417,1
2018-02-19,193.3237784499631,192.6624698376357,186.53786001013813,181.07709540716525,171.44690778767426,1
2018-02-20,192.94162882747494,194.18655753795778,187.95412450061906,182.57086187025294,172.8237431241136,1
2018-02-21,194.640605974857,195.91659786841248,189.57678460392012,184.253254718189,174.41082115313483,1
2018-02-22,196.52339347457078,197.90985542630938,191.36717502476804,186.07268131801234,176.21714121284094,1
2018-02-23,198.43820124809733,199.9044399333074,193.33950994656286,188.0228808772011,178.16412709963328,1
2018-02-26,200.63529765044223,202.16721146530296,195.50999866938943,190.13593520698194,180.31888372439374,1
2018-02-27,202.97762704364936,204.62262423561168,204.2827330799116,192.34124038832698,182.65293936845677,1
2018-02-28,205.44720440804318,207.23544659201448,206.82609502089124,194.6544378806859,185.11196676549488,0
2018-03-01,207.9236028503072,209.84317282057594,209.38075843786356,197.0292106784206,187.5996459896397,0
2018-03-02,210.50341084366573,212.58757831675092,212.0264955604909,199.48274539568789,190.16295685895108,0
2018-03-05,213.10490037051972,215.3439552752725,214.70041739219096,201.9833657500843,192.7464762216852,0
2018-03-06,215.73128184577754,218.11265103830183,217.38042274501828,204.52932099706555,195.32966636463536,0
2018-03-07,218.33687790252384,220.85193246249034,220.04046631480185,207.04132826588287,197.87192621180424,0
2018-03-08,220.9376464563034,223.5780749034435,222.68664354349994,209.55288288166395,200.37110661631993,0
2018-03-09,223.51394178962397,226.28921414821562,225.28580276142262,212.0177046332349,202.81371949106997,1
2018-03-12,226.17783760852555,229.07880040893085,226.1636808659346,214.65701390462445,205.28366664196648,1
2018-03-13,228.84691179642846,231.83655676675957,228.83176639449405,217.28941825360343,207.72345482765164,1
2018-03-14,231.49222831649575,234.6112944360378,231.44149105817453,219.86686186788367,210.15853860861452,1
2018-03-15,234.10165287233093,237.28823892001273,234.00994116668517,222.37628416088248,212.5302376065776,1
2018-03-16,236.860629793883,240.2411202217554,236.65228524533316,224.94481398990948,214.99086189796,1
2018-03-19,239.71782394818578,243.23005062839877,239.4320312761493,227.72497865459704,217.51861259459702,1
2018-03-20,242.47254955130737,246.14562687555483,241.99971459424683,230.41352024220393,220.10129322642968,1
2018-03-21,245.33783801536808,249.164213420574,244.86333574531494,233.11564393342854,222.77390780059352,1
2018-03-22,248.2718793850554,252.2774216244554,247.76582499878558,235.85754538318406,225.53498706230027,1
2018-03-23,251.1664447092378,255.3731731075009,250.7122376875304,238.67719131363123,228.38527604764985,1
2018-03-26,254.09850083039242,258.5003186033784,253.66692939718396,241.3666203278475,231.25202674036154,1
2018-03-27,257.0168390634599,261.6389450470604,256.63176564276876,244.08149595824221,234.1600491604036,1
2018-03-28,259.8982688358499,264.664138010524,259.58391807054295,246.79688944024508,237.0374143848998,1
2018-03-29,262.69216942271555,267.66399285122645,262.412768020462,249.43030795517691,239.87783667346156,1
2018-03-30,265.376254626346,270.5208853087089,265.1496395544676,251.9940715288002,242.60009270167586,1
2018-04-02,267.9374014196159,273.2877168852618,267.7442795232631,254.45466826752852,245.1795556338663,1
2018-04-03,270.29973132353155,275.85850292604056,270.1119312884475,256.6613225015554,247.54695537304588,1
2018-04-04,272.40132512084716,278.1036960362929,272.182852253551,258.7046953895854,249.6524246157269,1
2018-04-05,274.291354687692,280.0636872934757,274.02555495216603,260.499608173591,251.38394571184205,1
2018-04-06,275.9239797565052,281.7609087372959,275.60082187674226,262.1373310118086,252.91368431039066,1
2018-04-09,277.2973249566311,283.19676124016917,276.9948734708279,263.8913423525586,254.43332230926265,1
2018-04-10,278.50795941622783,284.39478328439947,277.9944305849616,265.0354910091462,255.39741416066298,1
2018-04-11,279.3606028495657,285.1531327995667,278.6506347822385,265.93677958681997,256.0770652871023,1
